Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,IncomePerYearExperience,IncomePerHour,RoleToCompanyRatio,PromotionFrequency,Attrition
38,Travel_Frequently,240,Research & Development,2,4,Life Sciences,803,1,Female,75,4,2,Manufacturing Director,1,Single,5980,26085,6,Yes,12,3,4,0,17,2,3,15,7,4,12,332.22222222222223,17.263279445727484,0.4375,0.25,0
26,Travel_Frequently,1479,Research & Development,1,3,Life Sciences,384,3,Female,84,3,2,Manufacturing Director,2,Divorced,6397,26767,1,No,20,4,1,1,6,6,1,6,5,1,4,913.8571428571429,18.467090069284065,0.7142857142857143,0.14285714285714285,0
27,Non-Travel,691,Research & Development,9,3,Medical,218,4,Male,57,3,1,Research Scientist,2,Divorced,2024,5970,6,No,18,3,4,1,6,1,1,2,2,2,2,289.14285714285717,5.842956120092379,0.6666666666666666,0.6666666666666666,0
43,Travel_Frequently,1422,Sales,2,4,Life Sciences,1849,1,Male,92,3,2,Sales Executive,4,Married,5675,19246,1,No,20,4,3,1,7,5,3,7,7,7,7,709.375,16.382794457274827,0.875,0.875,0
30,Travel_Rarely,634,Research & Development,17,4,Medical,1321,2,Female,95,3,3,Manager,1,Married,11916,25927,1,Yes,23,4,4,2,9,2,3,9,1,0,8,1191.6,34.39953810623557,0.1,0.0,0
29,Travel_Rarely,1396,Sales,10,3,Life Sciences,749,3,Male,99,3,1,Sales Representative,3,Single,2642,2755,1,No,11,3,3,0,1,6,3,1,0,0,0,1321.0,7.6270207852194,0.0,0.0,0
36,Travel_Frequently,635,Research & Development,18,1,Medical,286,2,Female,73,3,1,Laboratory Technician,4,Single,2153,7703,1,No,13,3,1,0,8,2,3,8,1,1,7,239.22222222222223,6.215357967667437,0.1111111111111111,0.1111111111111111,0
36,Travel_Frequently,688,Research & Development,4,2,Life Sciences,2025,4,Female,97,3,2,Manufacturing Director,2,Divorced,5131,9192,7,No,13,3,2,3,18,3,3,4,2,0,2,270.05263157894734,14.812355658198616,0.4,0.0,0
40,Non-Travel,1094,Sales,28,3,Other,615,3,Male,58,1,3,Sales Executive,1,Divorced,10932,11373,3,No,15,3,3,1,20,2,3,1,0,0,1,520.5714285714286,31.55889145496536,0.0,0.0,0
45,Travel_Rarely,176,Human Resources,4,3,Life Sciences,1744,3,Female,56,1,3,Human Resources,3,Married,9756,6595,4,No,21,4,3,2,9,2,4,5,0,0,3,975.6,28.163972286374136,0.0,0.0,0
35,Non-Travel,1225,Research & Development,2,4,Life Sciences,771,4,Female,61,3,2,Healthcare Representative,1,Divorced,5093,4761,2,No,11,3,1,1,16,2,4,1,0,0,0,299.5882352941176,14.702655889145497,0.0,0.0,0
28,Travel_Rarely,1300,Research & Development,17,2,Medical,536,3,Male,79,3,2,Laboratory Technician,1,Divorced,4558,13535,1,No,12,3,4,1,10,2,3,10,0,1,8,414.3636363636364,13.158198614318708,0.0,0.09090909090909091,0
29,Travel_Frequently,1413,Sales,1,1,Medical,312,2,Female,42,3,3,Sales Executive,4,Married,7918,6599,1,No,14,3,4,1,11,5,3,11,10,4,1,659.8333333333334,22.85796766743649,0.8333333333333334,0.3333333333333333,0
27,Travel_Rarely,975,Research & Development,7,3,Medical,764,4,Female,55,2,2,Healthcare Representative,1,Single,6811,23398,8,No,19,3,1,0,9,2,1,7,6,0,7,681.1,19.662240184757508,0.75,0.0,0
43,Travel_Frequently,807,Research & Development,17,3,Technical Degree,1767,3,Male,38,2,1,Research Scientist,3,Married,2437,15587,9,Yes,16,3,4,1,6,4,3,1,0,0,0,348.14285714285717,7.035219399538106,0.0,0.0,1
36,Travel_Rarely,1223,Research & Development,8,3,Technical Degree,83,3,Female,59,3,3,Healthcare Representative,3,Divorced,10096,8202,1,No,13,3,2,3,17,2,3,17,14,12,8,560.8888888888889,29.14549653579677,0.7777777777777778,0.6666666666666666,0
41,Travel_Rarely,263,Research & Development,6,3,Medical,957,4,Male,59,3,1,Laboratory Technician,1,Single,4721,3119,2,Yes,13,3,3,0,20,3,3,18,13,2,17,224.8095238095238,13.628752886836029,0.6842105263157895,0.10526315789473684,0
44,Travel_Frequently,602,Human Resources,1,5,Human Resources,1642,1,Male,37,3,2,Human Resources,4,Married,5743,10503,4,Yes,11,3,3,0,14,3,3,10,7,0,2,382.8666666666667,16.579099307159353,0.6363636363636364,0.0,0
23,Travel_Frequently,638,Sales,9,3,Marketing,2023,4,Male,33,3,1,Sales Representative,1,Married,1790,26956,1,No,19,3,1,1,1,3,2,1,0,1,0,895.0,5.1674364896073905,0.0,0.5,1
28,Travel_Rarely,1158,Research & Development,9,3,Medical,377,4,Male,94,3,1,Research Scientist,4,Married,2070,2613,1,No,23,4,4,1,5,3,2,5,2,0,4,345.0,5.975750577367206,0.3333333333333333,0.0,0
34,Non-Travel,1381,Sales,4,4,Marketing,523,3,Female,72,3,2,Sales Executive,3,Married,6538,12740,9,No,15,3,1,1,6,3,3,3,2,1,2,934.0,18.874133949191688,0.5,0.25,0
42,Travel_Rarely,300,Research & Development,2,3,Life Sciences,2031,1,Male,56,3,5,Manager,3,Married,18880,17312,5,No,11,3,1,0,24,2,2,22,6,4,14,755.2,54.50346420323326,0.2608695652173913,0.17391304347826086,0
59,Non-Travel,1420,Human Resources,2,4,Human Resources,140,3,Female,32,2,5,Manager,4,Married,18844,21922,9,No,21,4,4,1,30,3,3,3,2,2,2,607.8709677419355,54.39953810623557,0.5,0.5,0
29,Travel_Rarely,592,Research & Development,7,3,Life Sciences,1883,4,Male,59,3,1,Laboratory Technician,1,Single,2062,19384,3,No,14,3,2,0,11,2,3,3,2,1,2,171.83333333333334,5.952655889145497,0.5,0.25,0
22,Travel_Rarely,581,Research & Development,1,2,Life Sciences,2007,4,Male,63,3,1,Research Scientist,3,Single,3375,17624,0,No,12,3,4,0,4,2,4,3,2,1,2,675.0,9.743071593533488,0.5,0.25,0
34,Travel_Rarely,479,Research & Development,7,4,Medical,1577,1,Male,35,3,1,Research Scientist,4,Single,2972,22061,1,No,13,3,3,0,1,4,1,1,0,0,0,1486.0,8.579676674364897,0.0,0.0,0
43,Travel_Rarely,589,Research & Development,14,2,Life Sciences,843,2,Male,94,3,4,Research Director,1,Married,17159,5200,6,No,24,4,3,1,22,3,3,4,1,1,0,746.0434782608696,49.53521939953811,0.2,0.2,0
29,Travel_Rarely,1176,Sales,3,2,Medical,690,2,Female,62,3,2,Sales Executive,3,Married,5561,3487,1,No,14,3,1,1,6,5,2,6,0,1,2,794.4285714285714,16.053695150115473,0.0,0.14285714285714285,0
46,Travel_Rarely,406,Sales,3,1,Marketing,1124,1,Male,52,3,4,Manager,3,Married,17465,15596,3,No,12,3,4,1,23,3,3,12,9,4,9,727.7083333333334,50.41859122401848,0.6923076923076923,0.3076923076923077,0
45,Travel_Rarely,954,Sales,2,2,Technical Degree,783,2,Male,46,1,2,Sales Representative,3,Single,6632,12388,0,No,13,3,1,0,9,3,3,8,7,3,1,663.2,19.145496535796767,0.7777777777777778,0.3333333333333333,0
33,Travel_Frequently,970,Sales,7,3,Life Sciences,1114,4,Female,30,3,2,Sales Executive,2,Married,4302,13401,0,No,17,3,3,1,4,3,3,3,2,0,2,860.4,12.41916859122402,0.5,0.0,0
41,Travel_Rarely,483,Research & Development,6,3,Medical,466,4,Male,95,2,2,Manufacturing Director,2,Single,6032,10110,6,Yes,15,3,4,0,8,3,3,5,4,1,2,670.2222222222222,17.413394919168592,0.6666666666666666,0.16666666666666666,0
37,Travel_Rarely,228,Sales,6,4,Medical,378,3,Male,98,3,2,Sales Executive,4,Married,6502,22825,4,No,14,3,2,1,7,5,4,5,4,0,1,812.75,18.770207852193998,0.6666666666666666,0.0,0
28,Non-Travel,1103,Research & Development,16,3,Medical,1947,3,Male,49,3,1,Research Scientist,3,Single,2144,2122,1,No,14,3,3,0,5,3,2,5,3,1,4,357.3333333333333,6.1893764434180145,0.5,0.16666666666666666,0
26,Travel_Rarely,1146,Sales,8,3,Technical Degree,796,4,Male,38,2,2,Sales Executive,1,Single,5326,3064,6,No,17,3,3,0,6,2,2,4,3,1,2,760.8571428571429,15.375288683602772,0.6,0.2,1
39,Non-Travel,439,Research & Development,9,3,Life Sciences,1132,3,Male,70,3,2,Laboratory Technician,2,Single,6782,8770,9,No,15,3,3,0,9,2,2,5,4,0,3,678.2,19.578521939953813,0.6666666666666666,0.0,0
27,Travel_Frequently,793,Sales,2,1,Life Sciences,1371,4,Male,43,1,2,Sales Executive,4,Single,5071,20392,3,No,20,4,2,0,8,3,3,6,2,0,0,563.4444444444445,14.639145496535798,0.2857142857142857,0.0,0
48,Travel_Rarely,1108,Research & Development,15,4,Other,1576,3,Female,65,3,1,Research Scientist,1,Married,2367,16530,8,No,12,3,4,1,10,3,2,8,2,7,6,215.1818181818182,6.833140877598153,0.2222222222222222,0.7777777777777778,0
51,Travel_Rarely,313,Research & Development,3,3,Medical,258,4,Female,98,3,4,Healthcare Representative,2,Single,13734,7192,3,No,18,3,3,0,21,6,3,7,7,1,0,624.2727272727273,39.64780600461894,0.875,0.125,0
28,Travel_Rarely,1117,Research & Development,8,2,Life Sciences,395,4,Female,66,3,1,Research Scientist,4,Single,3310,4488,1,No,21,4,4,0,5,3,3,5,3,0,2,551.6666666666666,9.555427251732102,0.5,0.0,0
34,Travel_Rarely,704,Sales,28,3,Marketing,2035,4,Female,95,2,2,Sales Executive,3,Married,6712,8978,1,No,21,4,4,2,8,2,3,8,7,1,7,745.7777777777778,19.376443418013857,0.7777777777777778,0.1111111111111111,0
29,Travel_Rarely,718,Research & Development,8,1,Medical,1150,2,Male,79,2,2,Manufacturing Director,4,Married,5056,17689,1,Yes,15,3,3,1,10,2,2,10,7,1,2,459.6363636363636,14.595842956120093,0.6363636363636364,0.09090909090909091,0
32,Travel_Rarely,1062,Research & Development,2,3,Medical,471,3,Female,75,3,1,Laboratory Technician,2,Married,2370,3956,1,No,13,3,3,1,8,4,3,8,0,0,7,263.3333333333333,6.841801385681293,0.0,0.0,0
26,Travel_Rarely,572,Sales,10,3,Medical,1836,3,Male,46,3,2,Sales Executive,4,Single,4684,9125,1,No,13,3,1,0,5,4,3,5,3,1,2,780.6666666666666,13.521939953810625,0.5,0.16666666666666666,0
33,Travel_Frequently,1111,Sales,5,1,Life Sciences,1395,2,Male,61,3,2,Sales Executive,4,Married,9998,19293,6,No,13,3,1,0,8,2,4,5,4,1,2,1110.888888888889,28.862586605080832,0.6666666666666666,0.16666666666666666,0
25,Travel_Rarely,141,Sales,3,1,Other,879,3,Male,98,3,2,Sales Executive,1,Married,4194,14363,1,Yes,18,3,4,0,5,3,3,5,3,0,3,699.0,12.107390300230948,0.5,0.0,0
36,Travel_Rarely,363,Research & Development,1,3,Technical Degree,1237,3,Female,77,1,3,Manufacturing Director,1,Divorced,10252,4235,2,Yes,21,4,3,1,17,2,3,7,7,7,7,569.5555555555555,29.595842956120094,0.875,0.875,0
28,Travel_Rarely,866,Sales,5,3,Medical,1469,4,Male,84,3,2,Sales Executive,1,Single,8463,23490,0,No,18,3,4,0,6,4,3,5,4,1,3,1209.0,24.431293302540418,0.6666666666666666,0.16666666666666666,0
35,Travel_Rarely,1219,Sales,18,3,Medical,975,3,Female,86,3,2,Sales Executive,3,Married,4601,6179,1,No,16,3,2,0,5,3,3,5,2,1,0,766.8333333333334,13.282332563510394,0.3333333333333333,0.16666666666666666,0
53,Travel_Rarely,868,Sales,8,3,Marketing,897,1,Male,73,3,4,Sales Executive,4,Married,11836,22789,5,No,14,3,3,1,28,3,3,2,0,2,2,408.13793103448273,34.16859122401848,0.0,0.6666666666666666,0
31,Travel_Frequently,1445,Research & Development,1,5,Life Sciences,1459,3,Female,100,4,3,Manufacturing Director,2,Single,7446,8931,1,No,11,3,1,0,10,2,3,10,8,4,7,676.9090909090909,21.49538106235566,0.7272727272727273,0.36363636363636365,1
47,Travel_Rarely,1176,Human Resources,26,4,Life Sciences,1625,4,Female,98,3,5,Manager,3,Married,19658,5220,3,No,11,3,3,1,27,2,3,5,2,1,0,702.0714285714286,56.74942263279446,0.3333333333333333,0.16666666666666666,0
40,Travel_Rarely,896,Research & Development,2,3,Medical,1474,3,Male,68,3,1,Research Scientist,3,Divorced,2345,8045,2,No,14,3,3,1,8,3,4,3,1,1,2,260.55555555555554,6.769630484988453,0.25,0.25,0
30,Travel_Rarely,231,Sales,8,2,Other,982,3,Male,62,3,3,Sales Executive,3,Divorced,7264,9977,5,No,11,3,1,1,10,2,4,8,4,7,7,660.3636363636364,20.96997690531178,0.4444444444444444,0.7777777777777778,0
46,Non-Travel,1144,Research & Development,7,4,Medical,487,3,Female,30,3,2,Manufacturing Director,3,Married,5258,16044,2,No,14,3,3,0,7,2,4,1,0,0,0,657.25,15.178983833718245,0.0,0.0,0
25,Travel_Rarely,977,Research & Development,2,1,Other,1992,4,Male,57,3,1,Laboratory Technician,3,Divorced,3977,7298,6,Yes,19,3,3,1,7,2,2,2,2,0,2,497.125,11.480946882217092,0.6666666666666666,0.0,0
29,Non-Travel,746,Sales,2,3,Life Sciences,469,4,Male,61,3,2,Sales Executive,3,Married,4649,16928,1,No,14,3,1,1,4,3,2,4,3,0,2,929.8,13.420900692840647,0.6,0.0,0
28,Travel_Frequently,1496,Sales,1,3,Technical Degree,1486,1,Male,92,3,1,Sales Representative,3,Married,2909,15747,3,No,15,3,4,1,5,3,4,3,2,1,2,484.8333333333333,8.397806004618937,0.5,0.25,1
37,Travel_Rarely,1305,Research & Development,10,4,Life Sciences,518,3,Male,49,3,2,Manufacturing Director,2,Single,4197,21123,2,Yes,12,3,4,0,18,2,2,1,0,0,1,220.89473684210526,12.116050808314089,0.0,0.0,0
40,Non-Travel,458,Research & Development,16,2,Life Sciences,1340,3,Male,74,3,1,Research Scientist,3,Divorced,3544,8532,9,No,16,3,2,1,6,0,3,4,2,0,0,506.2857142857143,10.23094688221709,0.4,0.0,0
29,Travel_Frequently,806,Research & Development,1,4,Life Sciences,710,2,Male,76,1,1,Research Scientist,4,Divorced,2720,18959,1,No,18,3,4,1,10,5,3,10,7,2,8,247.27272727272728,7.852193995381063,0.6363636363636364,0.18181818181818182,0
56,Travel_Rarely,832,Research & Development,9,3,Medical,762,3,Male,81,3,4,Healthcare Representative,4,Married,11103,20420,7,No,11,3,3,0,30,1,2,10,7,1,1,358.16129032258067,32.05254041570439,0.6363636363636364,0.09090909090909091,0
37,Travel_Rarely,1107,Research & Development,14,3,Life Sciences,515,4,Female,95,3,1,Laboratory Technician,1,Divorced,3034,26914,1,No,12,3,3,1,18,2,2,18,7,12,17,159.68421052631578,8.75866050808314,0.3684210526315789,0.631578947368421,0
32,Travel_Rarely,515,Research & Development,1,3,Life Sciences,331,4,Male,62,2,1,Laboratory Technician,3,Single,3730,9571,0,Yes,14,3,4,0,4,2,1,3,2,1,2,746.0,10.767898383371826,0.5,0.25,1
31,Travel_Rarely,1079,Sales,16,4,Marketing,1761,1,Male,70,3,3,Sales Executive,3,Married,8161,19002,2,No,13,3,1,3,10,2,3,1,0,0,0,741.9090909090909,23.559468822170903,0.0,0.0,1
35,Travel_Rarely,556,Research & Development,23,2,Life Sciences,261,2,Male,50,2,2,Manufacturing Director,3,Married,5916,15497,3,Yes,13,3,1,0,8,1,3,1,0,0,1,657.3333333333334,17.078521939953813,0.0,0.0,1
45,Travel_Rarely,1339,Research & Development,7,3,Life Sciences,86,2,Male,59,3,3,Research Scientist,1,Divorced,9724,18787,2,No,17,3,3,1,25,2,3,1,0,0,0,374.0,28.0715935334873,0.0,0.0,0
54,Travel_Rarely,971,Research & Development,1,3,Medical,1422,4,Female,54,3,4,Research Director,4,Single,17328,5652,6,No,19,3,4,0,29,3,2,20,7,12,7,577.6,50.02309468822171,0.3333333333333333,0.5714285714285714,0
28,Travel_Rarely,529,Research & Development,2,4,Life Sciences,364,1,Male,79,3,1,Laboratory Technician,3,Single,3485,14935,2,No,11,3,3,0,5,5,1,0,0,0,0,580.8333333333334,10.060623556581987,0.0,0.0,1
54,Travel_Rarely,376,Research & Development,19,4,Medical,799,4,Female,95,3,2,Manufacturing Director,1,Divorced,5485,22670,9,Yes,11,3,2,2,9,4,3,5,3,1,4,548.5,15.834295612009239,0.5,0.16666666666666666,0
35,Travel_Rarely,287,Research & Development,1,4,Life Sciences,2052,3,Female,62,1,1,Research Scientist,4,Married,2977,8952,1,No,12,3,4,1,4,5,3,4,3,1,1,595.4,8.594110854503464,0.6,0.2,0
29,Travel_Rarely,144,Sales,10,1,Marketing,463,4,Female,39,2,2,Sales Executive,2,Divorced,8268,11866,1,Yes,14,3,1,2,7,2,3,7,7,1,7,1033.5,23.86836027713626,0.875,0.125,0
34,Travel_Rarely,131,Sales,2,3,Marketing,1281,3,Female,86,3,2,Sales Executive,1,Single,4538,6039,0,Yes,12,3,4,0,4,3,3,3,2,0,2,907.6,13.100461893764436,0.5,0.0,0
35,Travel_Rarely,1029,Research & Development,16,3,Life Sciences,1529,4,Female,91,2,3,Healthcare Representative,2,Single,8606,21195,1,No,19,3,4,0,11,3,1,11,8,3,3,717.1666666666666,24.844110854503466,0.6666666666666666,0.25,0
42,Non-Travel,355,Research & Development,10,4,Technical Degree,1854,3,Male,38,3,1,Research Scientist,3,Married,2936,6161,3,No,22,4,2,2,10,1,2,6,3,3,3,266.90909090909093,8.475750577367206,0.42857142857142855,0.42857142857142855,0
45,Non-Travel,1195,Research & Development,2,2,Medical,264,1,Male,65,2,4,Manager,4,Married,16792,20462,9,No,23,4,4,1,22,1,3,20,8,11,8,730.0869565217391,48.47575057736721,0.38095238095238093,0.5238095238095238,0
24,Non-Travel,1269,Research & Development,4,1,Life Sciences,888,1,Male,46,2,1,Laboratory Technician,4,Married,3162,10778,0,No,17,3,4,0,6,2,2,5,2,3,4,451.7142857142857,9.128175519630485,0.3333333333333333,0.5,0
47,Travel_Frequently,1093,Sales,9,3,Life Sciences,1716,3,Male,82,1,4,Sales Executive,3,Married,12936,24164,7,No,11,3,3,0,25,3,1,23,5,14,10,497.53846153846155,37.34411085450347,0.20833333333333334,0.5833333333333334,1
28,Travel_Rarely,580,Research & Development,27,3,Medical,1622,2,Female,39,1,2,Manufacturing Director,1,Divorced,4877,20460,0,No,21,4,2,1,6,5,2,5,3,0,0,696.7142857142857,14.079099307159355,0.5,0.0,0
34,Travel_Rarely,829,Human Resources,3,2,Human Resources,847,3,Male,88,3,1,Human Resources,4,Married,3737,2243,0,No,19,3,3,1,4,1,1,3,2,0,2,747.4,10.78810623556582,0.5,0.0,0
53,Travel_Rarely,970,Research & Development,7,3,Life Sciences,730,3,Male,59,4,4,Research Director,3,Married,14814,13514,3,No,19,3,3,0,32,3,3,5,1,1,3,448.90909090909093,42.76558891454965,0.16666666666666666,0.16666666666666666,0
24,Travel_Frequently,535,Sales,24,3,Medical,632,4,Male,38,3,1,Sales Representative,4,Married,2400,5530,0,No,13,3,3,2,3,3,3,2,2,2,1,600.0,6.928406466512703,0.6666666666666666,0.6666666666666666,0
21,Travel_Frequently,251,Research & Development,10,2,Life Sciences,1279,1,Female,45,2,1,Laboratory Technician,3,Single,2625,25308,1,No,20,4,3,0,2,2,1,2,2,2,2,875.0,7.577944572748269,0.6666666666666666,0.6666666666666666,1
43,Travel_Frequently,957,Research & Development,28,3,Medical,171,2,Female,72,4,1,Research Scientist,3,Single,4739,16090,4,No,12,3,4,0,18,2,3,3,2,1,2,249.42105263157896,13.680715935334874,0.5,0.25,0
34,Travel_Frequently,735,Research & Development,22,4,Other,1932,3,Male,86,2,2,Research Scientist,4,Married,5747,26496,1,Yes,15,3,2,0,16,3,3,15,10,6,11,338.05882352941177,16.59064665127021,0.625,0.375,0
18,Travel_Frequently,1306,Sales,5,3,Marketing,614,2,Male,69,3,1,Sales Representative,2,Single,1878,8059,1,Yes,14,3,4,0,0,3,3,0,0,0,0,1878.0,5.42147806004619,0.0,0.0,1
43,Travel_Frequently,1001,Research & Development,9,5,Medical,663,4,Male,72,3,2,Laboratory Technician,3,Divorced,5679,19627,3,Yes,13,3,2,1,10,3,3,8,7,4,7,516.2727272727273,16.394341801385682,0.7777777777777778,0.4444444444444444,0
34,Travel_Frequently,648,Human Resources,11,3,Life Sciences,1289,3,Male,56,2,2,Human Resources,2,Married,4490,21833,4,No,11,3,4,2,14,5,4,10,9,1,8,299.3333333333333,12.961893764434182,0.8181818181818182,0.09090909090909091,0
34,Travel_Rarely,304,Sales,2,3,Other,786,4,Male,60,3,2,Sales Executive,4,Single,6274,18686,1,No,22,4,3,0,6,5,3,6,5,1,4,896.2857142857143,18.11200923787529,0.7142857142857143,0.14285714285714285,0
44,Travel_Rarely,1448,Sales,28,3,Medical,1039,4,Female,53,4,4,Sales Executive,4,Married,13320,11737,3,Yes,18,3,3,1,23,2,3,12,11,11,11,555.0,38.4526558891455,0.8461538461538461,0.8461538461538461,0
27,Travel_Rarely,1240,Research & Development,2,4,Life Sciences,54,4,Female,33,3,1,Laboratory Technician,1,Divorced,2341,19715,1,No,13,3,4,1,1,6,3,1,0,0,0,1170.5,6.7580831408775985,0.0,0.0,0
46,Travel_Rarely,261,Research & Development,21,2,Medical,1821,4,Female,66,3,2,Healthcare Representative,2,Married,8926,10842,4,No,22,4,4,1,13,2,4,9,7,3,7,637.5714285714286,25.767898383371826,0.7,0.3,1
50,Travel_Frequently,1234,Research & Development,20,5,Medical,1606,2,Male,41,3,4,Healthcare Representative,3,Married,11245,20689,2,Yes,15,3,3,1,32,3,3,30,8,12,13,340.75757575757575,32.462471131639724,0.25806451612903225,0.3870967741935484,0
30,Travel_Rarely,413,Sales,7,1,Marketing,585,4,Male,57,3,1,Sales Representative,2,Single,2983,18398,0,No,14,3,1,0,4,3,3,3,2,1,2,596.6,8.611431870669746,0.5,0.25,0
20,Travel_Rarely,129,Research & Development,4,3,Technical Degree,960,1,Male,84,3,1,Laboratory Technician,1,Single,2973,13008,1,No,19,3,2,0,1,2,3,1,0,0,0,1486.5,8.58256351039261,0.0,0.0,1
50,Travel_Rarely,1126,Research & Development,1,2,Medical,997,4,Male,66,3,4,Research Director,4,Divorced,17399,6615,9,No,22,4,3,1,32,1,2,5,4,1,3,527.2424242424242,50.22806004618938,0.6666666666666666,0.16666666666666666,0
40,Travel_Rarely,1329,Research & Development,7,3,Life Sciences,1649,1,Male,73,3,1,Laboratory Technician,1,Single,2166,3339,3,Yes,14,3,2,0,10,3,1,4,2,0,3,196.9090909090909,6.252886836027714,0.4,0.0,1
39,Travel_Frequently,766,Sales,20,3,Life Sciences,1812,3,Male,83,3,2,Sales Executive,4,Divorced,4127,19188,2,No,18,3,4,1,7,6,3,2,1,2,2,515.875,11.913972286374134,0.3333333333333333,0.6666666666666666,0
30,Travel_Rarely,501,Sales,27,5,Marketing,747,3,Male,99,3,2,Sales Executive,4,Divorced,5304,25275,7,No,23,4,4,1,10,2,2,8,7,7,7,482.1818181818182,15.311778290993072,0.7777777777777778,0.7777777777777778,0
29,Travel_Rarely,232,Research & Development,19,3,Technical Degree,611,4,Male,34,3,2,Manufacturing Director,4,Divorced,4262,22645,4,No,12,3,2,2,8,2,4,3,2,1,2,473.55555555555554,12.303695150115475,0.5,0.25,0
48,Travel_Rarely,1469,Research & Development,20,4,Medical,945,4,Male,51,3,1,Research Scientist,3,Married,2259,5543,4,No,17,3,1,2,13,2,2,0,0,0,0,161.35714285714286,6.521362586605081,0.0,0.0,0
28,Travel_Frequently,467,Sales,7,3,Life Sciences,1507,3,Male,55,3,2,Sales Executive,1,Single,4898,11827,0,No,14,3,4,0,5,5,3,4,2,1,3,816.3333333333334,14.13972286374134,0.4,0.2,0
54,Travel_Frequently,1050,Research & Development,11,4,Medical,1520,2,Female,87,3,4,Manager,4,Divorced,16032,24456,3,No,20,4,1,1,26,2,3,14,9,1,12,593.7777777777778,46.28175519630485,0.6,0.06666666666666667,0
49,Non-Travel,1002,Research & Development,18,4,Life Sciences,275,4,Male,92,3,2,Manufacturing Director,4,Divorced,6804,23793,1,Yes,15,3,1,2,7,0,3,7,7,1,7,850.5,19.642032332563513,0.875,0.125,0
27,Travel_Rarely,954,Sales,9,3,Marketing,1965,4,Male,44,3,2,Sales Executive,4,Single,4105,5099,1,No,14,3,1,0,7,5,3,7,7,0,7,513.125,11.850461893764434,0.875,0.0,0
49,Travel_Rarely,1418,Research & Development,1,3,Technical Degree,887,3,Female,36,3,1,Research Scientist,1,Married,3580,10554,2,No,16,3,2,1,7,2,3,4,2,0,2,447.5,10.334872979214781,0.4,0.0,0
35,Travel_Rarely,1232,Sales,16,3,Marketing,406,3,Male,96,3,3,Sales Executive,2,Married,8020,5100,0,No,15,3,3,2,12,3,2,11,9,6,9,616.9230769230769,23.15242494226328,0.75,0.5,0
39,Travel_Rarely,835,Research & Development,19,4,Other,1871,4,Male,41,3,2,Research Scientist,4,Divorced,3902,5141,8,No,14,3,2,3,7,2,3,2,2,2,2,487.75,11.264434180138569,0.6666666666666666,0.6666666666666666,0
30,Travel_Rarely,793,Research & Development,16,1,Life Sciences,1729,2,Male,33,3,1,Research Scientist,4,Married,2862,3811,1,No,12,3,2,1,10,2,2,10,0,0,8,260.1818181818182,8.262124711316398,0.0,0.0,0
